idx,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0
label,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majors,14.630248354979600,14.179523841893500,13.557848656689200,9.98906307216387,12.176313169212500,14.182549621442200,10.152684118857200,10.401946498888500,12.518024354809800,11.153133978836500,11.82353972408830,10.382420764929700,10.33158004194630,13.085580101223000,10.766990032246900,10.962738052443500,11.74511535266290,11.07704458026180,12.65664305378740,14.619366706456000,12.0917275967038,11.672202863055300,13.12474154361190,12.972966528190200,12.452638060305800,9.527611988305390,12.226644103987300,10.553721054781500,12.212015503687000,4.319868747063130,8.339534390383830,6.68236180988713,14.473547663524600,8.972863554073200,9.773521643189510,10.112584151265800
minors,6.875958619355890,7.141948004040790,7.419833693902920,6.650978571946050,8.029748750076970,5.99302544453801,5.709259076916500,6.335265488716380,7.7246080656554900,6.680303602701540,7.1091202044096500,6.580341638309770,6.586688531781540,7.009301632135210,6.6700686079081,7.164356117170560,7.774918456425530,6.4712273885089800,6.991827684756890,6.549901798781730,6.918076895007700,7.869574148329960,7.347028944407740,7.298216065549380,6.0479754089737300,4.502875879097000,6.984733002455550,5.25018926810531,5.550428909016490,3.3623007611269800,6.53125400785287,3.119500552022770,5.918992527778460,5.275880557154610,6.247239112664800,4.987150497806360
area,79.00868512583270,79.53681804779680,79.00868512583270,52.179532690055300,76.79052685358330,66.75600133626500,45.52505787330730,51.757026352484000,75.94551417844080,58.51712775362470,66.01661524551530,53.6583048715548,53.447051702769100,72.03733055590630,56.40459606576820,61.685925285409400,71.72045080272780,56.2989694813754,69.50229253047850,75.20612808769100,65.69973549233680,72.14295714029910,75.7342610096551,74.36111541254840,59.150887259981700,33.694880421311000,67.0728810894435,43.51815276984370,53.2357985339835,11.407671114425000,42.77876667909390,16.37212058088780,67.28413425822910,37.180557706274200,47.954469314342300,39.60996914730920
perimeter,35.12644491712690,34.708501190654600,34.210313656078000,27.65120507237040,32.87661369857030,33.24016261497250,25.650083965206100,27.017640323308100,32.576023344862600,28.90823958891380,31.30296409702410,27.62663144697690,27.756335367445500,32.40150970031160,28.248879341957700,30.588553955810000,32.65697355304000,28.38325998870720,31.828996112939100,35.37747996914500,31.149418187396400,32.19440120077140,34.24117067366180,32.99915000840260,30.429855959214300,23.107208921592000,31.225168715322400,26.048310009792400,30.963365993017500,12.77261305729790,24.58949423769270,16.348151171586300,33.88850749805870,23.571125079982200,26.29601365410540,26.07271489327430
circularity,0.8046672067679730,0.8296718527120020,0.8483412528732210,0.8575943736152500,0.892777741208133,0.7592309420611790,0.8695264321538450,0.8910136327490430,0.8993233213029960,0.8799329370919360,0.8466271500988400,0.883468246277545,0.8717849448899810,0.8622575049934180,0.8882227860119360,0.8284724181716020,0.8450861917766730,0.8781844823554590,0.86211085154726,0.7551084088581590,0.8508903661756780,0.8746677228432570,0.8117177583122500,0.8581244033557130,0.8027334014627040,0.7930102512661110,0.8644646496340450,0.8059743350183180,0.697778051038148,0.8787135933489180,0.8890760908734290,0.7697992942896170,0.7362370150240490,0.8409402487301300,0.8714834020637460,0.7322204548364060
AR,2.1277394418569200,1.9853860366766900,1.827244277433070,1.5018937385090800,1.5164002695720400,2.3665091618070900,1.7782840088491100,1.6419116953212500,1.6205384465350900,1.6695549547068700,1.6631509081467500,1.577793576018120,1.5685545159901200,1.8668878567345700,1.6142247801591500,1.5301777121560800,1.5106416123189400,1.7117378072560800,1.810205231656450,2.231997846009720,1.7478452148211300,1.4832064153728400,1.78640123006483,1.7775530912859600,2.058976305001030,2.1158948734372100,1.7504812424023800,2.010160113444850,2.2001931209044100,1.2847954582192700,1.2768657259933200,2.1421255417166400,2.4452721633958300,1.7007328837088900,1.564454548150080,2.027727889044830
roundness,0.4699823579560480,0.5036803833242860,0.547272202381615,0.6658260663585230,0.6594564905229270,0.422563333427533,0.5623398709226380,0.609046152024847,0.6170788494022590,0.5989620151051410,0.6012683485915900,0.633796470716848,0.6375296426141560,0.5356508139429070,0.6194924104073090,0.6535188638912780,0.6619703785763800,0.5842016199916770,0.5524235498341460,0.4480291062053490,0.572133042171208,0.6742149910055670,0.5597846570916820,0.562571101196507,0.48567824582104600,0.47261327231042000,0.5712714742533240,0.49747280990780300,0.45450555703444000,0.7783340092017480,0.7831677048282140,0.4668260475521090,0.408952432767757,0.5879818104176610,0.6392004172843950,0.49316281805003600
solidity,0.996005326231691,0.983670803396473,0.9829172141918530,0.9555125725338490,0.9918144611186900,0.992930086410055,1.0249702734839500,0.9929078014184400,1.0041899441340800,0.9946140035906640,1.004823151125400,0.9912195121951220,0.989247311827957,1.0088757396449700,0.996268656716418,0.9864864864864870,0.9610757254069360,0.9735159817351600,0.9872468117029260,0.9733424470266580,0.9880857823669580,0.987707881417209,0.9923875432525950,0.9770992366412210,0.99644128113879,1.0126984126984100,0.997643362136685,1.0073349633251800,0.9645933014354070,0.9557522123893810,0.9529411764705880,1.0163934426229500,0.994535519125683,0.967032967032967,0.961864406779661,0.9517766497461930
